AvgMeanTime(ms), Sever InnerTime
12.945752,0.611177
13.268507,0.594468
13.006732,0.579591
12.800818,0.564002
12.643411,0.542788
19.000069,0.531295
18.474712,0.519228
17.962082,0.507992
17.725213,0.496212
17.305824,0.485266
17.508782,0.471684
17.055623,0.4611
16.845237,0.452434
16.388601,0.44203
15.80536,0.431095
15.772138,0.422568
15.190779,0.411314
14.971228,0.404029
14.711213,0.395051
14.363343,0.388706
14.095312,0.382511
13.816785,0.377154
13.77195,0.372064
13.611171,0.361693
13.148328,0.35728
12.849588,0.352842
12.868298,0.348466
13.042619,0.343658
12.825191,0.337912
12.407735,0.334713
12.632014,0.332177
12.236491,0.721434
14.042612,0.696017
13.57965,0.674262
13.435552,0.654071
13.241604,0.637132
15.379816,0.61609
15.871584,0.599667
17.069906,0.583155
16.431059,0.56697
15.81952,0.552202
15.773781,0.536795
15.176509,0.522931
14.629963,0.509119
14.644854,0.496754
23.556114,0.484277
23.18424,0.474915
22.959368,0.463985
22.409186,0.453817
21.478711,0.43945
21.202864,0.424416
20.629502,0.416722
19.802596,0.409206
19.641207,0.401907
18.844835,0.393872
18.701261,0.385093
18.57844,0.376282
17.858488,0.365526
17.511505,0.360301
17.228904,0.35512
16.940658,0.348862
16.587763,0.343478
16.23645,0.337815
16.016477,0.331891
16.023126,0.325211
15.456783,0.318695
15.265318,0.314274
14.70319,0.309456
14.686466,0.305582
14.145219,0.300679
14.213289,0.298128
13.695347,0.296177
13.595788,0.294462
13.508073,0.293242
13.419638,0.292231
12.9514,0.287346
12.505034,0.284633
12.074405,0.282657
12.097551,0.282045
11.705382,0.280807
11.320675,0.50282
10.965686,0.489108
10.627041,0.476986
10.564683,0.465577
10.271843,0.455255
9.976844,0.444464
18.720882,0.436062
18.876884,0.42742
18.135105,0.417897
17.687228,0.4091
17.212963,0.401031
16.703976,0.393006
16.251262,0.385033
16.04787,0.378382
15.439975,0.371626
17.032268,0.36498
17.167101,0.357935
18.131273,0.353124
18.411009,0.341367
18.474453,0.336982
18.804676,0.333262
18.580403,0.32871
18.662852,0.324482
17.920864,0.32027
17.211461,0.315418
16.553166,0.310836
15.942358,0.307907
15.335644,0.304648
14.765018,0.305016
14.215424,0.301356
13.698215,0.297649
13.200741,0.293824
12.729365,0.290754
12.278016,0.288136
11.869554,0.285857
11.472334,0.282924
11.105756,0.280785
10.74534,0.277267
10.402313,0.27486
10.077258,0.272505
9.805776,0.270906
9.508416,0.268733
9.221338,0.266638
8.960789,0.265775
8.708753,0.264348
8.456284,0.26369
8.315593,0.262945
14.671542,0.265472
14.891505,0.265862
14.341196,0.263251
14.29616,0.261088
13.778816,0.259621
13.601362,0.257972
13.193223,0.254468
13.776572,0.253011
13.86592,0.252252
13.761224,0.251965
13.858857,0.251722
13.955052,0.251358
13.657357,0.251282
13.398055,0.250558
13.134739,0.249964
12.666217,0.248964
12.470234,0.248943
12.264567,0.247602
12.063319,0.246675
11.870893,0.24659
11.882683,0.246383
11.665796,0.246895
11.68014,0.247572
11.480835,0.24734
11.498393,0.247356
11.306332,0.248642
11.325409,0.248532
11.350333,0.248221
11.369411,0.248508
11.209696,0.249121
10.856391,0.248087
10.512469,0.247898
10.202056,0.24644
9.888592,0.244328
9.590937,0.243271
9.317088,0.241545
9.044541,0.241479
8.788271,0.241428
8.546295,0.241697
8.338369,0.241358
12.180388,0.24229
11.811984,0.240353
11.881469,0.23705
11.701208,0.235307
11.720351,0.23696
11.93185,0.236255
12.124374,0.236004
12.292328,0.23613
12.461465,0.237566
12.629447,0.237817
12.579016,0.238993
12.385669,0.239169
12.31853,0.238369
12.964738,0.238875
12.840523,0.237717
12.792169,0.237863
12.765661,0.238306
12.332426,0.238685
12.256991,0.237494
12.239742,0.237867
12.4219,0.232718
11.995652,0.234235
11.907779,0.233651
11.517096,0.233358
11.766223,0.232615
11.876998,0.233236
12.340923,0.232669
11.998951,0.233753
12.338274,0.233532
12.475154,0.232403
12.664926,0.232928
12.673668,0.231914
12.247147,0.234545
12.153739,0.235274
18.059953,0.238202
17.406286,0.241303
17.061175,0.239418
16.718133,0.239627
16.344557,0.239435
15.745704,0.235731
15.613767,0.235154
15.245931,0.234803
14.905194,0.235203
14.369882,0.235298
14.097144,0.234909
13.810836,0.233338
13.51147,0.232674
13.043797,0.230087
12.604674,0.232366
12.197954,0.232539
11.802535,0.232704
11.424114,0.233004
11.259133,0.233344
11.349094,0.233465
11.391781,0.233468
11.040557,0.23335
11.031335,0.232914
10.849388,0.232297
10.7214,0.22668
10.585229,0.221871
10.595605,0.222619
10.493948,0.22195
10.389485,0.222404
10.099063,0.22359
10.317499,0.222745
10.164705,0.223363
10.074103,0.225083
9.990098,0.225788
9.913373,0.227536
9.874002,0.228221
9.58774,0.228484
9.51512,0.230738
9.702014,0.23164
9.439822,0.231423
21.913248,0.233945
22.48208,0.236213
21.86911,0.23652
21.352612,0.236208
20.748901,0.236265
20.295568,0.236848
19.923087,0.236972
19.536205,0.237064
19.227672,0.237019
18.897215,0.237185
18.775794,0.237052
18.327419,0.23727
18.29638,0.236878
18.478193,0.233427
18.209408,0.233853
18.026812,0.233583
17.678582,0.234298
17.58027,0.239175
17.200784,0.238187
16.775676,0.234739
16.531344,0.234056
16.504626,0.236639
16.408081,0.236503
16.232465,0.236185
16.184305,0.235905
16.39736,0.235761
16.19649,0.235377
16.2175,0.233533
16.23308,0.232019
16.479802,0.227886
17.302481,0.228109
16.976811,0.228122
17.071034,0.228473
16.676246,0.228435
16.645537,0.227008
16.276801,0.230037
16.234135,0.230205
16.014923,0.231871
15.688637,0.232282
15.886512,0.232844
15.731857,0.232892
27.409299,0.235101
26.627086,0.23693
25.521834,0.236017
24.91156,0.235504
24.074724,0.23488
23.291208,0.234842
22.333643,0.23476
21.698135,0.234845
21.003844,0.234667
20.341844,0.23483
19.605246,0.234579
19.325622,0.234468
18.774048,0.234045
18.085489,0.233835
17.68446,0.233606
17.021388,0.232143
16.418094,0.233257
15.813139,0.233467
15.238042,0.229386
14.686086,0.229392
14.156556,0.229758
13.662725,0.229766
13.218676,0.225773
12.774928,0.226093
12.365638,0.226232
11.992254,0.227013
11.63869,0.221576
11.503186,0.215938
11.224205,0.21298
11.226731,0.215644
11.10912,0.216513
10.989107,0.216594
10.859343,0.216139
10.599124,0.21676
11.029657,0.216726
10.866615,0.216464
10.768656,0.210573
10.654496,0.205357
10.459902,0.204279
10.471345,0.200956
10.167051,0.20299
15.729918,0.206913
15.523922,0.212678
15.035653,0.21137
14.686096,0.21104
14.374042,0.211584
14.23238,0.207713
13.926133,0.208917
13.611219,0.209078
13.314553,0.209384
13.092261,0.204334
12.780465,0.204803
12.598919,0.207504
12.393324,0.204077
12.268877,0.205751
12.057832,0.206455
12.032507,0.207976
12.064157,0.208293
11.743062,0.210129
11.703622,0.211566
11.513947,0.212097
11.343651,0.213262
11.081342,0.214422
10.946331,0.21629
11.57429,0.21662
11.642516,0.21686
11.9085,0.217032
12.007534,0.217305
11.927617,0.216413
11.902016,0.216155
11.731102,0.216202
11.663095,0.215991
11.545141,0.216833
11.362339,0.217985
11.2053,0.218505
11.096823,0.217022
10.938489,0.217074
10.827318,0.216542
10.716437,0.2176
10.646435,0.218006
10.517517,0.218779
10.274685,0.219631
10.541795,0.220792
24.033313,0.223008
24.118704,0.221159
23.427873,0.221204
22.85895,0.220391
22.152508,0.220541
21.824647,0.219904
21.591212,0.218105
20.902416,0.217669
20.631733,0.217612
20.184499,0.217546
19.742188,0.21721
19.172301,0.218003
18.687346,0.21596
18.036046,0.215634
17.421533,0.216196
16.926272,0.216289
16.470912,0.216245
15.930877,0.21647
15.527294,0.21724
15.029021,0.217276
14.659756,0.219312
14.371501,0.218584
14.389737,0.217816
14.247071,0.216949
14.612825,0.217679
14.524392,0.217299
14.665536,0.216613
14.466304,0.217775
14.500634,0.217943
14.377827,0.217246
13.957844,0.217455
13.918956,0.216812
13.497912,0.217479
13.228641,0.216965
13.051973,0.217385
12.679768,0.217368
12.443121,0.216984
12.152438,0.21674
11.827193,0.216457
11.609949,0.21548
16.582404,0.218285
16.481284,0.220052
16.333367,0.21951
16.332894,0.219107
15.794249,0.218649
15.57704,0.21811
15.234303,0.217695
15.327232,0.218061
14.837825,0.218177
14.725292,0.21769
14.455542,0.217479
14.429945,0.216769
14.528724,0.216511
14.205085,0.216774
13.771671,0.217214
13.481607,0.216523
13.108267,0.212373
12.752368,0.212225
12.429964,0.212627
12.220684,0.212678
11.894959,0.214315
11.708952,0.213681
11.406335,0.214032
11.221767,0.214318
11.0453,0.214759
10.768007,0.214659
10.516507,0.21472
10.396132,0.214675
10.284887,0.214264
10.202031,0.21409
11.252324,0.214032
11.392959,0.213606
11.474244,0.212214
11.416575,0.212136
11.47095,0.211831
11.563368,0.211595
11.554369,0.209543
11.686863,0.208491
12.220124,0.208405
11.923337,0.207824
11.656555,0.208016
23.172311,0.209564
22.688491,0.212539
21.827794,0.212919
21.555864,0.212635
21.450397,0.212349
20.958546,0.212643
20.492424,0.212324
20.055059,0.2117
19.485433,0.21137
18.923846,0.211729
18.355435,0.211938
17.72353,0.207814
17.125528,0.209461
16.553077,0.216433
16.012715,0.215727
15.594396,0.215052
15.924593,0.214868
15.506182,0.214454
15.004493,0.214966
14.876031,0.21392
14.415333,0.213348
20.133036,0.214724
20.418549,0.215552
20.066797,0.215582
19.976408,0.214414
19.521652,0.214461
18.979912,0.214714
19.229243,0.215595
19.613027,0.215714
18.836237,0.216277
18.630238,0.216073
18.000931,0.216299
17.493893,0.215844
17.049384,0.216268
16.500119,0.216113
15.97901,0.21617
15.665727,0.217444
15.210573,0.21751
14.754115,0.217711
14.416738,0.217565
13.997872,0.219278
13.697632,0.219238
13.321992,0.21899
12.956959,0.218699
12.610986,0.218776
12.275129,0.218831
11.954594,0.219233
11.668315,0.218867
11.383137,0.219547
11.132393,0.220159
11.184197,0.220087
11.111641,0.21997
11.001056,0.219809
11.168949,0.219821
11.306728,0.219749
11.09451,0.219423
11.052517,0.220643
11.00074,0.220639
11.813484,0.221183
11.778655,0.220991
11.656928,0.220446
17.908609,0.221948
18.676693,0.225154
18.329327,0.226127
17.928398,0.226904
17.619627,0.224998
17.054272,0.22387
16.509014,0.223291
16.289864,0.221886
15.776712,0.222477
15.491655,0.222014
15.031409,0.222911
14.774636,0.222629
14.546606,0.221967
14.117336,0.221651
13.826938,0.221587
13.439148,0.221396
13.207881,0.221097
12.857461,0.22189
12.579622,0.222219
12.251042,0.222754
12.045596,0.222143
11.758447,0.222789
11.526289,0.222367
11.24899,0.222013
11.086227,0.222197
10.833425,0.222447
10.702211,0.222022
10.465543,0.22153
10.348321,0.221066
10.132652,0.221078
10.057224,0.220595
9.858037,0.221085
9.677959,0.222734
9.501363,0.223042
21.080826,0.225341
20.707582,0.226013
20.922899,0.225507
20.792254,0.226322
20.214345,0.228124
19.735795,0.228807
19.572723,0.228537
19.328785,0.227977
18.660364,0.229396
18.319571,0.229831
18.28197,0.231203
17.859264,0.231058
17.78423,0.232851
17.518282,0.236483
16.952594,0.236752
16.513782,0.2366
16.236784,0.236831
16.143967,0.236965
15.656063,0.568026
15.222748,0.552889
15.156457,0.536424
15.072572,0.520983
14.89788,0.500724
14.631539,0.487098
14.555695,0.474272
14.610043,0.461649
14.482561,0.449053
14.214777,0.437783
14.39487,0.426929
14.856501,0.416043
15.621145,0.406092
15.453502,0.396584
15.551147,0.387789
15.536466,0.380209
15.526033,0.371288
15.283039,0.363635
15.31497,0.356466
15.460376,0.34936
15.627643,0.341901
15.300002,0.336142
15.589782,0.330029
15.244409,0.325534
15.373742,0.319838
15.445243,0.314589
15.486809,0.309528
15.442556,0.305143
29.652081,0.302992
28.7405,0.300815
28.202938,0.297153
28.533851,0.2934
27.531604,0.290137
26.7657,0.288947
26.098638,0.285854
25.435106,0.282214
24.704867,0.278998
24.471253,0.275899
24.067791,0.27327
23.271714,0.270887
22.755532,0.268698
22.355765,0.266341
22.341254,0.263693
21.867661,0.261665
21.214318,0.261027
20.858934,0.259046
20.285848,0.258218
19.575203,0.257368
19.108517,0.255853
18.676327,0.253898
18.936072,0.252537
19.117359,0.25078
19.210034,0.24949
18.921325,0.24868
18.845418,0.248141
18.528168,0.247452
18.443441,0.246864
17.938254,0.245192
17.409138,0.24519
16.850848,0.244496
16.336439,0.244594
16.455244,0.246815
15.854847,0.246637
15.280538,0.246241
15.002767,0.245667
14.627947,0.245958
14.356724,0.245602
13.88319,0.245482
14.050164,0.24483
18.619486,0.24642
18.506905,0.242264
18.42215,0.242867
18.369732,0.243645
17.812674,0.244082
17.927919,0.243155
17.396979,0.243391
17.592834,0.243396
17.677949,0.243344
17.662716,0.244647
17.314818,0.244354
16.880448,0.244696
16.640984,0.243071
16.094776,0.243248
15.519506,0.243193
14.996123,0.244266
14.504947,0.238387
14.015457,0.237905
13.550293,0.237797
13.12556,0.238218
12.692878,0.232627
12.301254,0.229745
11.918842,0.230265
11.572608,0.229968
11.218131,0.225458
10.894321,0.221794
10.578727,0.221262
10.297645,0.221587
10.016896,0.222666
9.772166,0.221162
9.54004,0.221648
9.327814,0.22262
9.101117,0.223011
8.877651,0.223769
12.866931,0.225673
12.995107,0.226196
12.602058,0.226781
12.22162,0.227247
11.848049,0.227678
11.515955,0.227723
11.170462,0.228124
10.837515,0.228893
10.620526,0.22981
10.321594,0.229862
10.028165,0.229626
9.790539,0.230533
9.541272,0.230897
9.295075,0.23128
9.061522,0.231333
8.841993,0.231149
8.705939,0.233183
8.509812,0.227844
8.321944,0.228248
8.12686,0.229681
7.935781,0.228455
7.762684,0.22343
7.606279,0.224384
7.46304,0.224503
7.322894,0.225668
7.184652,0.226563
7.055664,0.227275
6.926477,0.606566
6.826116,0.589558
6.717294,0.572193
6.971419,0.839194
7.455762,0.80944
7.878866,0.780671
8.45285,0.754678
8.492088,0.727853
10.681979,0.763404
10.814392,0.795394
11.048047,0.767845
11.162367,0.740374
11.824273,0.713935
25.472268,0.690691
24.644737,0.670737
24.751685,0.647528
24.236559,0.624379
23.430736,0.603923
22.603775,0.586941
21.866357,0.570364
21.219244,0.55328
20.709487,0.534774
20.243402,0.518462
19.551306,0.503491
19.115116,0.488616
18.571735,0.47391
17.97552,0.460605
17.609674,0.447439
17.063105,0.436159
16.554026,0.424713
16.053159,0.413849
15.580866,0.40496
15.13737,0.395284
14.699589,0.38562
14.300536,0.377533
14.021436,0.368887
13.652525,0.360466
14.0639,0.354679
13.786476,0.346894
13.403667,0.339402
13.062884,0.334324
12.851923,0.328168
12.577883,0.321677
12.281313,0.314712
12.089736,0.309123
11.797681,0.303606
11.623178,0.298461
17.317089,0.294833
18.027599,0.291535
17.651077,0.284119
17.094927,0.279278
16.652404,0.274366
16.525303,0.270307
16.415063,0.266761
15.98676,0.263702
15.575516,0.260383
15.395302,0.25194
15.078289,0.247856
14.845181,0.245807
14.499058,0.243447
14.168919,0.240962
14.038849,0.239493
13.933683,0.237546
13.635289,0.235759
13.534144,0.235201
13.244796,0.233669
13.181656,0.232009
13.101787,0.227856
12.652147,0.225946
12.220143,0.224196
11.826082,0.220771
11.968376,0.221667
11.567898,0.217409
11.200762,0.215666
10.856623,0.214419
10.907956,0.21347
10.777868,0.210819
10.677892,0.209285
10.35482,0.208179
10.503266,0.203148
10.375643,0.197535
10.268129,0.19631
10.172493,0.196322
10.069587,0.194495
9.776132,0.194032
10.000244,0.192729
9.881368,0.190753
18.448597,0.192783
17.780994,0.193681
17.600744,0.193058
17.123576,0.193272
16.68869,0.192854
16.336601,0.192955
15.951078,0.193748
15.658652,0.193943
15.170525,0.193969
15.004953,0.194165
14.844754,0.194048
15.020445,0.194296
15.099297,0.194106
14.847434,0.193942
14.737296,0.193856
14.351802,0.193268
14.337877,0.190935
14.084094,0.190445
13.587722,0.189726
13.340013,0.189633
13.780684,0.188053
13.751636,0.187595
13.482699,0.187501
13.60065,0.186492
13.627867,0.186512
13.519155,0.186703
13.679708,0.182831
13.464379,0.182937
13.702925,0.183058
14.053175,0.182821
13.829019,0.182939
13.791987,0.183334
14.074869,0.183565
14.051422,0.183498
13.565676,0.182233
13.079067,0.178132
12.820554,0.178278
12.940457,0.177473
12.49081,0.178076
12.071371,0.176484
12.109696,0.17382
17.257053,0.175853
17.196921,0.177565
17.083007,0.180213
16.440418,0.1801
15.817035,0.17962
15.436011,0.179709
15.41388,0.18011
14.851504,0.17994
14.884959,0.180016
14.353236,0.180102
13.843145,0.180265
13.441872,0.18019
13.618639,0.180235
13.149076,0.180293
12.698508,0.181052
12.811643,0.182966
12.392727,0.182958
12.540673,0.185993
12.555071,0.185857
12.14793,0.186137
11.927062,0.186349
17.242729,0.188064
18.093474,0.189577
17.410716,0.189657
17.175745,0.188583
16.747953,0.188986
16.48559,0.183726
15.986492,0.180603
15.633408,0.179312
15.236313,0.178981
14.864851,0.174368
14.334682,0.174762
13.823881,0.175317
13.329786,0.172858
12.866585,0.173284
13.246248,0.173376
13.031494,0.175301
12.622425,0.175336
12.199339,0.175316
11.796729,0.175486
11.408345,0.175678
11.034567,0.17593
10.710704,0.175256
10.388985,0.174628
10.065629,0.174588
9.764436,0.175017
9.509075,0.17484
9.236474,0.175222
8.976887,0.17586
8.74965,0.175436
8.513276,0.175485
8.334279,0.175111
8.126825,0.175309
7.928692,0.173401
7.733432,0.173718
7.564087,0.17137
7.389097,0.172885
7.23339,0.170202
7.068135,0.17077
6.922433,0.168018
6.785111,0.168614
6.653014,0.165006
6.515353,0.195905
6.395542,0.193443
6.284343,0.193131
6.170285,0.191314
6.06934,0.190452
5.955463,0.186001
10.804883,0.187334
10.778158,0.18888
10.758955,0.187841
10.462162,0.184012
10.146237,0.1845
9.848143,0.184693
9.569497,0.184573
9.296229,0.184436
9.064708,0.183104
8.818998,0.184724
8.586696,0.184381
8.364394,0.184364
8.145577,0.182959
7.935709,0.182616
7.747788,0.182419
7.56492,0.182118
7.404574,0.181987
7.238636,0.181833
7.079776,0.178153
6.93585,0.178165
6.789186,0.175906
8.998747,0.173457
8.782669,0.175161
8.582269,0.175604
8.360506,0.175322
8.175951,0.175625
7.985952,0.175164
7.795201,0.17582
7.618909,0.175693
7.456273,0.17558
7.299449,0.175738
7.147821,0.1751
6.996565,0.175193
6.837343,0.170702
6.668561,0.171066
7.113451,0.171995
7.232584,0.172357
7.645059,0.172741
7.869048,0.172068
8.147609,0.172546
8.210414,0.172531
8.242003,0.173414
8.232359,0.173764
8.226168,0.17389
8.209317,0.173317
8.095927,0.173767
7.988328,0.174412
7.983442,0.174602
7.890038,0.174845
7.883341,0.174312
7.80855,0.174561
7.732561,0.174844
7.787705,0.174991
7.686331,0.174984
7.684225,0.175434
11.823912,0.177421
11.894077,0.2097
11.518671,0.209234
11.171521,0.206535
10.815589,0.205178
10.466825,0.200218
10.159622,0.199181
9.858675,0.195763
9.567208,0.19502
9.27989,0.192657
9.015396,0.192164
8.761292,0.190459
8.531977,0.190189
8.295733,0.185451
8.076482,0.184861
7.867619,0.180585
7.691526,0.18119
7.512654,0.179451
7.33825,0.180298
7.167148,0.176075
7.01525,0.176273
9.6258,0.177322
9.541209,0.178991
9.86465,0.179409
9.584432,0.178939
9.308928,0.174505
9.053165,0.175039
8.789793,0.17123
8.553868,0.171707
8.319631,0.168089
8.097171,0.164963
7.900588,0.164298
7.714129,0.165158
7.524334,0.163424
7.362352,0.163851
7.200452,0.164569
7.443354,0.162471
7.292122,0.163289
7.576987,0.162517
7.809382,0.1632
8.083932,0.164582
7.889596,0.165603
8.1857,0.165528
8.388754,0.164851
8.179428,0.163349
8.196405,0.163814
8.652014,0.165481
8.882347,0.166285
8.74379,0.16682
9.103432,0.1675
9.043834,0.168102
9.016889,0.169032
8.970919,0.170118
8.831573,0.172611
8.978606,0.174424
9.040729,0.174746
9.105061,0.175509
9.15077,0.176157
8.992321,0.176203
9.154809,0.176212
9.115108,0.177154
14.393832,0.179217
14.000637,0.180799
13.599715,0.181246
13.225066,0.181177
12.879343,0.18096
12.52695,0.181026
12.198116,0.18109
11.887228,0.181011
11.594839,0.181032
11.350163,0.181245
11.126247,0.181591
10.882561,0.182001
10.637118,0.182726
10.418844,0.183417
10.205099,0.183527
9.995955,0.183766
9.888847,0.18326
9.976299,0.183164
10.024094,0.181717
9.817203,0.182047
9.63558,0.183421
16.219099,0.184946
16.155112,0.186987
16.048881,0.188189
15.568796,0.186928
15.392828,0.187607
15.198204,0.186311
15.026913,0.186472
14.861127,0.183809
14.710979,0.183493
14.572697,0.182367
14.590477,0.181564
14.33549,0.182236
14.652777,0.181816
14.627106,0.180081
14.520732,0.179375
14.42948,0.179157
14.322603,0.179282
14.097314,0.18006
14.160287,0.180641
14.221947,0.180517
13.938613,0.180848
13.65775,0.180817
13.390193,0.181513
13.023329,0.18193
12.77223,0.182264
12.540266,0.182309
12.333198,0.182481
12.021312,0.183006
11.715545,0.183574
11.435839,0.184484
11.187229,0.184609
10.92913,0.184739
10.787411,0.185153
10.585992,0.184927
17.224058,0.18638
17.005084,0.188007
16.638575,0.188006
16.2163,0.185459
15.808572,0.185568
15.45859,0.185207
15.098897,0.185164
14.656076,0.184973
14.376386,0.18495
14.118805,0.185211
13.892198,0.184864
13.608151,0.184913
13.319704,0.184268
12.94285,0.184652
12.596762,0.185409
12.423326,0.185635
12.275113,0.1864
12.144036,0.186819
12.26385,0.187485
12.636252,0.18836
12.579948,0.188569
12.428703,0.190033
13.288478,0.190159
13.612884,0.190442
13.583596,0.191465
13.15199,0.19201
13.112488,0.192545
13.043378,0.193127
12.895436,0.193577
12.924926,0.194663
12.843555,0.195652
12.57174,0.195679
12.402662,0.195486
12.126972,0.195464
12.111543,0.195338
11.960727,0.195168
11.846406,0.194895
11.736146,0.195094
11.85212,0.195037
11.790899,0.194827
20.016764,0.194552
19.392465,0.195261
18.905214,0.19514
18.311878,0.196011
17.949523,0.195594
17.400315,0.195589
16.840066,0.193891
16.42813,0.193598
16.272234,0.193121
16.374236,0.192697
16.641066,0.191992
16.229136,0.192017
15.844345,0.192358
15.506331,0.192026
15.060035,0.191885
14.629698,0.191852
14.32314,0.19157
14.024844,0.191523
13.749274,0.191346
13.480404,0.191339
13.125917,0.191334
12.795178,0.191247
12.671167,0.191022
12.568473,0.190281
12.38031,0.190484
12.271168,0.190188
12.076926,0.190229
12.027286,0.188529
11.954405,0.188733
11.921173,0.187175
11.731148,0.187432
11.554818,0.188933
11.401913,0.188718
11.24659,0.188569
19.774435,0.191085
19.788935,0.192228
19.575198,0.191807
19.545793,0.191733
19.963058,0.19166
19.52475,0.189722
19.455207,0.188361
19.550951,0.18879
19.21611,0.187915
18.687797,0.187974
18.179235,0.187928
17.671954,0.186595
17.093597,0.185849
16.5618,0.186159
16.160052,0.186537
15.764399,0.186099
15.406915,0.186178
14.957457,0.186216
14.56757,0.186097
14.24327,0.186184
14.044965,0.18567
13.669413,0.185894
13.398286,0.185992
13.153877,0.186572
12.909197,0.185393
12.577424,0.184471
12.282817,0.184854
12.169001,0.184608
11.881182,0.185005
11.714491,0.184838
11.762588,0.189702
12.218936,0.19057
12.766122,0.189577
12.870813,0.188492
20.305784,0.189579
19.544307,0.187545
19.256589,0.187936
18.941584,0.188631
18.391498,0.189317
17.935239,0.189705
17.714761,0.190221
