AvgMeanTime(ms), Sever InnerTime
15.700414,0.241938
15.296734,0.240304
14.765283,0.235049
15.069364,0.234397
15.106932,0.233966
15.138135,0.234419
15.141147,0.237141
15.184054,0.236778
15.215573,0.236332
15.022037,0.23594
14.868442,0.237528
14.313675,0.23681
14.002148,0.237964
13.883563,0.238602
13.997647,0.233322
13.49601,0.231708
13.614388,0.234259
13.127549,0.228667
13.08274,0.229301
12.639983,0.229067
12.721334,0.229607
12.678904,0.229676
12.669974,0.229635
12.242479,0.229808
12.349363,0.231655
11.917545,0.230997
12.126948,0.232279
12.32724,0.232957
11.918749,0.231052
12.124341,0.23087
11.712844,0.230616
11.637978,0.231056
22.229728,0.230001
21.386806,0.253901
20.852136,0.253447
20.796907,0.252715
19.959699,0.250688
19.594093,0.248507
18.821497,0.248835
18.507507,0.248653
18.196086,0.246833
17.917494,0.247036
17.635211,0.242671
16.968742,0.243408
16.662736,0.244041
16.413141,0.243973
16.177957,0.24285
15.577706,0.242689
15.022181,0.239776
14.467871,0.238828
13.933551,0.240249
13.433534,0.239258
12.975982,0.237837
12.540177,0.23798
12.115172,0.238067
11.710305,0.240078
11.324096,0.238006
11.349316,0.237561
11.196623,0.234617
11.237449,0.234403
11.480167,0.233651
11.102369,0.233641
11.359983,0.231783
10.982181,0.232366
10.961532,0.235889
10.619701,0.235485
13.798968,0.236957
13.699406,0.389358
13.535702,0.383185
13.473564,0.376898
13.008392,0.369786
12.921317,0.36407
12.705357,0.358296
12.743546,0.353084
12.310244,0.347602
12.503693,0.342521
12.458573,0.33781
12.464546,0.33151
12.047837,0.327253
12.006156,0.3235
11.932445,0.320322
12.376478,0.319549
11.981505,0.471177
11.74106,0.460746
11.538983,0.688729
11.317654,0.670421
11.334314,0.648113
17.564034,0.62812
17.9318,0.610179
17.756113,0.589954
18.666857,0.573237
18.296682,0.556276
17.979549,0.539738
17.274757,0.52355
17.187941,0.512042
16.523252,0.50069
16.270697,0.487507
16.05026,0.475278
15.434431,0.465252
15.244977,0.454349
14.671623,0.442325
14.137964,0.427219
13.63161,0.417636
13.160745,0.408526
12.695923,0.398932
12.256612,0.390309
11.839372,0.378278
11.449052,0.370825
11.077688,0.363876
10.714659,0.352108
10.369822,0.345834
10.037535,0.341547
9.738622,0.336444
9.452178,0.329548
9.182768,0.324894
8.9167,0.319159
8.6688,0.313804
8.434666,0.308227
8.215104,0.303315
8.011557,0.299158
7.813846,0.295117
7.62116,0.290807
7.429462,0.286495
7.243952,0.282425
7.094131,0.27962
7.347239,0.277503
7.192899,0.273279
18.203535,0.272932
17.552723,0.271747
16.881717,0.269979
16.726855,0.268473
16.707851,0.266102
16.068334,0.263767
15.870687,0.26066
15.266035,0.2597
15.218494,0.25846
15.007174,0.256722
14.452758,0.254091
14.335721,0.252513
14.21286,0.252506
13.692632,0.251418
13.805904,0.249383
13.72617,0.248678
13.640756,0.244282
13.34041,0.24178
13.256117,0.243438
12.970935,0.242674
12.916041,0.241891
18.446762,0.27165
18.355004,0.269621
18.332619,0.269497
18.030356,0.265405
17.7181,0.262164
17.407151,0.260472
16.732413,0.258846
16.083902,0.257332
15.496274,0.255716
14.931115,0.252771
14.390077,0.250836
13.867596,0.24927
13.362181,0.24811
12.88734,0.247893
12.459307,0.245535
12.029533,0.244127
11.642122,0.242244
11.250429,0.240718
10.890227,0.239478
10.549949,0.239982
10.23632,0.239829
9.927078,0.239265
9.634509,0.23752
9.34466,0.235882
9.078371,0.232272
8.829204,0.232298
8.595762,0.231884
8.35504,0.231772
8.136977,0.230501
7.935119,0.231119
7.7505,0.231276
7.566132,0.23165
7.846199,0.227152
7.653977,0.222087
15.703087,0.228729
15.134225,0.230845
15.09637,0.231564
14.549939,0.227525
14.388064,0.223162
14.136135,0.22428
13.922134,0.222919
13.837995,0.22241
13.6148,0.223371
13.651461,0.223822
13.765142,0.220589
13.283426,0.221072
13.231394,0.222881
13.186915,0.223051
12.731346,0.222404
12.781778,0.221612
12.754195,0.221221
12.682255,0.222529
12.650642,0.224277
12.823844,0.221293
12.370247,0.220427
18.083553,0.222893
18.156117,0.225327
17.463675,0.226603
17.233577,0.228138
16.589373,0.228866
16.397724,0.230319
16.211727,0.231079
15.617874,0.232063
15.631923,0.233529
15.064006,0.234716
14.543955,0.232328
14.356215,0.233246
14.105845,0.233674
13.765478,0.234329
13.566677,0.236013
13.699767,0.234963
13.252051,0.235382
12.806347,0.235774
12.868194,0.232138
12.446208,0.232541
12.596677,0.282112
12.178524,0.279981
12.393542,0.280606
11.986447,0.280491
11.611108,0.277976
11.836709,0.270702
11.484756,0.266016
11.391309,0.264951
11.045838,0.263798
11.015094,0.263915
12.144393,0.263095
11.950356,0.264623
12.112768,0.263833
11.730791,0.260699
19.264885,0.265743
18.772061,0.26586
18.273702,0.261406
18.269432,0.260312
17.577018,0.259366
16.916075,0.258362
16.76691,0.256188
16.150856,0.254018
15.909223,0.252153
15.343206,0.251292
15.328316,0.249411
14.772687,0.248578
14.780797,0.245873
14.252322,0.239598
13.759412,0.239581
13.822872,0.239562
13.346947,0.236511
13.445826,0.23657
12.978002,0.234646
12.54909,0.234646
12.35969,0.235068
12.426361,0.234943
12.016045,0.235451
12.010214,0.235233
11.625556,0.23547
11.576919,0.235686
11.203786,0.235733
11.6068,0.236277
11.244637,0.236978
10.900455,0.237555
11.098612,0.23741
10.770307,0.236309
10.907911,0.230883
10.581347,0.234276
10.749616,0.234657
10.428157,0.234958
10.594265,0.233327
10.287647,0.233674
10.647458,0.234271
10.326755,0.23543
20.108323,0.238278
19.349892,0.239844
18.626474,0.239942
18.192965,0.238315
17.647398,0.238135
17.503834,0.23703
16.860918,0.237163
16.763656,0.23671
16.125284,0.231591
15.544066,0.229519
15.509072,0.228014
14.945367,0.227957
14.951922,0.225736
14.422202,0.226105
13.919788,0.225215
13.980909,0.224673
13.497798,0.223163
13.578351,0.223766
13.111067,0.219015
12.665834,0.219938
12.782892,0.221006
12.355419,0.221861
12.478582,0.218161
12.071862,0.21951
11.683187,0.220232
11.845358,0.217217
11.468747,0.218601
11.577278,0.220348
11.252779,0.223017
11.426963,0.223993
11.080302,0.224815
10.740842,0.225174
10.994552,0.22605
10.661866,0.22639
10.357997,0.226753
10.761044,0.227844
10.435521,0.22821
10.12334,0.228784
10.354126,0.230142
10.047374,0.231862
19.316629,0.23322
18.591773,0.235844
18.262347,0.236337
18.203983,0.234878
17.50789,0.235069
16.860088,0.234885
16.802376,0.233958
16.176666,0.234027
15.582861,0.234173
15.535406,0.231399
14.976948,0.231347
14.445706,0.229726
14.474133,0.231158
14.004006,0.231246
14.031398,0.227784
13.560435,0.228949
13.636646,0.231283
13.195759,0.232408
13.262235,0.233326
12.838647,0.23372
12.425216,0.234751
12.487987,0.235339
12.681566,0.235389
12.758389,0.235416
12.353876,0.236275
11.964837,0.237173
12.119769,0.237729
11.754943,0.23751
11.91604,0.235919
11.55007,0.237315
11.215949,0.238155
11.540087,0.237903
11.185778,0.237987
11.591278,0.237716
11.936351,0.238848
11.783988,0.239928
12.175115,0.239908
11.79912,0.240317
12.154676,0.240784
12.334413,0.240472
26.524194,0.242775
27.089597,0.243918
26.665478,0.24439
26.59712,0.244326
25.636327,0.244525
25.08815,0.243108
24.51944,0.243079
24.031206,0.242868
23.566358,0.241453
23.097829,0.238285
22.687419,0.238389
22.290936,0.238518
21.757228,0.236937
21.516469,0.237644
20.99935,0.235658
20.797423,0.236414
20.45445,0.236657
20.168135,0.237289
19.892607,0.237343
19.390453,0.232824
19.269991,0.234616
18.875103,0.234913
19.069253,0.234191
18.563111,0.233158
18.520875,0.232823
18.163707,0.22944
18.043993,0.229284
17.884715,0.227812
17.610972,0.227759
17.463422,0.227251
17.000492,0.227018
16.671033,0.226441
16.561765,0.225964
16.440666,0.22567
16.365604,0.225253
16.604757,0.225909
16.15198,0.225445
15.750522,0.226044
16.441741,0.225417
16.070467,0.225507
15.692276,0.225784
25.6202,0.228414
25.364254,0.229196
24.423145,0.23044
23.851371,0.230192
23.275076,0.229353
22.494809,0.229008
22.077359,0.228812
21.758806,0.227867
21.13602,0.227518
21.374393,0.227708
21.686374,0.227375
21.325318,0.230554
21.006572,0.230144
20.651071,0.229684
20.494589,0.228856
20.427408,0.228396
20.225692,0.228528
20.046451,0.228238
19.626924,0.228952
19.58733,0.227974
19.044317,0.230178
19.121682,0.229511
18.664301,0.22897
18.508853,0.229342
18.486597,0.229048
18.283783,0.228623
18.21938,0.228015
17.802195,0.2289
17.627562,0.228154
17.197416,0.228844
17.016241,0.228554
16.797828,0.228307
16.751061,0.228037
16.233148,0.227518
15.865631,0.227515
16.223107,0.227187
15.715715,0.227041
15.681471,0.226696
15.396081,0.227326
14.923422,0.22755
14.633888,0.227059
29.41783,0.228663
28.796841,0.229135
27.890212,0.228817
27.537751,0.228566
26.559004,0.227403
25.895985,0.22473
25.358589,0.225627
24.636444,0.225314
24.124007,0.224739
23.139272,0.225021
22.212427,0.225063
21.312348,0.225159
20.471625,0.223598
19.660612,0.223772
18.896174,0.223837
18.169802,0.224245
17.479695,0.224549
16.831935,0.225036
16.208206,0.2254
15.605248,0.225274
15.045268,0.225281
16.954131,0.226969
16.343971,0.229839
15.95689,0.224073
15.573877,0.220962
15.263787,0.219446
15.150394,0.2208
14.814546,0.226168
14.308977,0.225638
14.263532,0.223231
13.762873,0.222671
13.712999,0.218863
13.480527,0.215169
13.2705,0.2154
13.039863,0.216453
12.810627,0.216706
12.472004,0.218169
12.286752,0.217551
13.238131,0.218952
13.443361,0.219768
14.105217,0.22037
13.619866,0.220174
17.746308,0.222303
17.865559,0.22419
17.897217,0.22405
18.02217,0.224425
17.483124,0.224187
16.984454,0.222036
16.738752,0.219619
16.490052,0.219105
16.060769,0.220468
15.846524,0.220579
15.635839,0.221623
15.247543,0.221611
15.087913,0.223533
14.764218,0.224365
14.551404,0.225839
14.255318,0.228138
14.514846,0.228869
14.736855,0.229639
14.584353,0.23095
14.064074,0.231473
13.918162,0.232492
13.429852,0.233211
13.33459,0.234325
12.870503,0.235413
13.01113,0.236254
12.589798,0.236412
12.178489,0.235958
11.808768,0.234104
11.897701,0.235154
11.514299,0.234484
11.707103,0.234806
11.341966,0.234143
11.509473,0.231948
11.145841,0.227676
11.404501,0.230926
11.04458,0.226164
10.709501,0.225823
10.877147,0.224866
10.551579,0.224701
10.396808,0.226694
23.117843,0.229097
22.639722,0.230355
21.729334,0.229921
21.252075,0.228604
21.704202,0.22922
20.846143,0.228997
20.045243,0.229664
19.793987,0.229063
19.037399,0.229398
18.528364,0.228656
17.994666,0.229291
17.932323,0.228518
17.267304,0.228938
17.046904,0.22872
16.441582,0.228506
16.530455,0.229846
16.219757,0.235122
16.251863,0.233356
15.887915,0.231462
15.422067,0.230939
15.211316,0.230264
15.126955,0.228911
14.585717,0.227523
14.302623,0.226001
14.013748,0.225898
14.009158,0.224265
13.891927,0.221222
13.641444,0.219318
13.174015,0.218343
12.988204,0.218757
12.796446,0.889465
12.413128,0.857758
12.255934,0.820923
12.071399,0.789357
11.917545,0.75948
12.075655,0.731815
11.682382,0.704627
11.316857,0.678693
11.500641,0.653065
11.137215,0.630435
21.694019,0.609772
21.404464,0.589686
20.789334,0.569353
20.322657,0.551676
20.128702,0.533895
19.33957,0.51644
18.928931,0.498936
18.552414,0.481314
18.067472,0.466526
17.706365,0.451188
17.818872,0.435544
17.147199,0.423605
16.866192,0.411066
16.321334,0.40021
15.908839,0.389305
15.51377,0.379135
15.572574,0.369671
15.151723,0.360848
14.825844,0.352574
14.497128,0.344284
14.187801,0.336763
18.000954,0.330921
18.430176,0.324244
18.002116,0.317264
17.631094,0.310803
17.135531,0.305604
16.781531,0.299202
16.450544,0.293282
16.033755,0.287962
15.527634,0.282938
15.154382,0.278089
14.936394,0.272174
14.594592,0.267629
14.772523,0.261909
14.436934,0.2583
14.057785,0.255199
13.651853,0.25202
13.39125,0.248359
13.020725,0.245784
12.88986,0.242499
12.543771,0.2396
12.222116,0.237202
12.019241,0.234607
11.703364,0.23114
11.419339,0.229345
11.249376,0.226772
10.977903,0.224649
10.81434,0.222744
10.56448,0.221565
10.436982,0.219556
10.254324,0.218097
10.054183,0.215784
9.954181,0.214227
9.749022,0.212908
9.67304,0.211088
9.602282,0.208622
9.531985,0.203657
9.453631,0.202385
9.86304,0.201449
9.829116,0.200737
9.741017,0.20007
15.261653,0.199185
14.750488,0.199315
14.6563,0.198315
14.147082,0.198193
13.778978,0.197502
13.706098,0.196765
13.413608,0.195861
13.274425,0.195796
13.409084,0.19541
13.599393,0.194593
13.419298,0.194569
13.346583,0.195572
13.695913,0.193858
13.612472,0.192431
13.564938,0.191598
13.424903,0.19164
13.532462,0.191873
14.048131,0.18992
13.973213,0.189661
13.833059,0.189471
13.556637,0.189322
13.466686,0.189194
13.282128,0.188946
13.113088,0.188789
12.767497,0.188449
12.616744,0.187998
12.338023,0.187905
12.256024,0.18775
12.040273,0.187985
11.83898,0.187936
11.552979,0.188812
11.490676,0.187284
11.214626,0.187449
11.510325,0.187175
11.237625,0.187212
11.289026,0.187065
11.345485,0.186947
11.071845,0.187263
11.149208,0.187576
11.656389,0.183969
20.968996,0.18616
20.497357,0.187416
19.843285,0.188257
19.237479,0.187796
18.714521,0.183373
17.978607,0.179683
17.493627,0.179936
16.828925,0.180292
16.55287,0.18054
15.945059,0.180969
15.6738,0.182057
15.513902,0.181266
14.962416,0.181956
14.780205,0.179892
14.457944,0.178912
14.468199,0.178784
14.776742,0.178683
14.429001,0.17899
13.99683,0.178955
13.727331,0.178562
13.377101,0.178946
13.189042,0.179624
13.516375,0.216589
13.450435,0.308611
13.521318,0.302477
13.917585,0.296479
14.08329,0.291978
14.031671,0.285444
13.802275,0.280478
13.574498,0.274879
13.335146,0.269854
13.092718,0.264734
12.857139,0.260142
12.65091,0.255965
12.402442,0.25371
12.267628,0.248864
12.042468,0.245152
11.736675,0.241875
11.439298,0.239267
11.158262,0.236195
15.79485,0.234896
16.369407,0.233991
16.503134,0.230104
16.852646,0.227058
16.490362,0.224479
16.005747,0.222371
15.596934,0.219468
15.161978,0.217569
14.784664,0.214949
14.341343,0.213286
14.041831,0.212018
13.645099,0.211642
14.187785,0.20938
14.010283,0.207132
13.78308,0.204665
13.587302,0.203107
13.287499,0.2025
12.839681,0.201028
12.402921,0.199633
11.986188,0.197879
11.593644,0.196392
11.216485,0.191166
10.863962,0.190695
10.527199,0.19119
10.20444,0.190594
9.909143,0.189151
9.618333,0.186728
9.334155,0.18574
9.085931,0.18533
8.832843,0.185125
8.613714,0.183659
8.391084,0.182793
8.181022,0.182815
7.974619,0.180759
7.78323,0.180378
7.591513,0.177774
7.413503,0.17856
7.240067,0.175091
7.078734,0.174469
6.92503,0.170992
6.778178,0.171487
11.092418,0.173177
10.936537,0.175032
10.892304,0.175123
10.66729,0.175639
10.449878,0.175738
10.22196,0.176045
10.001991,0.176255
9.798026,0.176871
9.848514,0.177442
9.697272,0.177626
9.680227,0.177652
9.495299,0.178159
9.487556,0.178141
9.479931,0.177929
9.414459,0.178012
9.385288,0.176499
9.321332,0.175578
9.24983,0.175672
9.177013,0.176301
9.104884,0.17612
9.103191,0.176526
11.620612,0.178578
11.872124,0.180635
11.601699,0.180588
11.693364,0.180494
11.501077,0.18058
11.328251,0.180513
11.182324,0.179071
11.155713,0.178346
11.170212,0.178112
10.917071,0.178265
10.887725,0.17894
10.691477,0.178974
10.601129,0.179656
10.557621,0.180318
10.525153,0.179959
10.483335,0.179895
10.464329,0.18019
10.258632,0.180482
10.376226,0.181863
10.441919,0.182665
10.702659,0.182867
10.828465,0.184072
10.725648,0.185665
10.690695,0.187217
10.544606,0.185988
10.61511,0.181177
10.75885,0.181907
10.617322,0.181158
10.601256,0.181826
10.722931,0.18188
10.784471,0.183452
10.554363,0.182232
10.399526,0.183138
10.676189,0.18406
10.539658,0.184972
10.597738,0.185879
10.468377,0.185726
10.623676,0.185573
10.297714,0.186135
10.465319,0.1866
10.527359,0.186936
20.662982,0.188628
19.960035,0.189534
19.309046,0.189556
18.889507,0.18935
18.260614,0.188966
17.876639,0.188816
17.300753,0.18823
16.742168,0.188755
16.408955,0.188656
15.984853,0.188856
15.491621,0.188775
15.231269,0.188699
14.781067,0.187913
14.484631,0.188057
14.435446,0.187856
14.034206,0.18744
14.10219,0.186462
13.815073,0.186687
13.692071,0.186444
13.312579,0.186357
13.161929,0.186855
12.926038,0.186696
12.581523,0.187891
12.402031,0.184285
12.195236,0.184621
12.000027,0.185729
12.471542,0.185816
12.271205,0.186672
12.362798,0.186649
12.375445,0.187498
12.360983,0.187657
12.333175,0.18782
12.496103,0.18575
12.277053,0.186055
12.952199,0.186375
12.68394,0.187373
12.435391,0.18796
12.451676,0.187721
12.370656,0.187969
12.143252,0.188015
24.515783,0.190604
23.846263,0.192583
23.087254,0.192704
22.334659,0.192203
21.791084,0.192112
21.707606,0.192541
21.026841,0.192872
20.922186,0.193779
20.545486,0.193331
20.064795,0.193535
19.704444,0.193773
19.621252,0.194469
19.654797,0.300097
19.554931,0.295357
19.336115,0.290386
19.236215,0.285622
18.838068,0.280951
18.476936,0.276548
18.000833,0.272694
17.714214,0.267999
17.247506,0.264206
16.85759,0.259552
16.719441,0.256262
16.110524,0.253034
15.76998,0.246072
15.45272,0.243294
15.56992,0.240249
15.019735,0.236532
14.840748,0.235301
14.665354,0.228939
14.365241,0.226847
14.410121,0.221198
13.906897,0.215984
13.445223,0.214348
18.215863,0.214838
18.334629,0.215229
17.660484,0.213495
17.504644,0.21194
16.874298,0.206158
16.557939,0.205069
15.954192,0.204649
15.977054,0.202498
15.403213,0.202044
14.84978,0.197471
14.332275,0.197079
13.838484,0.196662
13.365193,0.193418
12.92436,0.193064
12.505071,0.193184
12.099027,0.193494
11.730037,0.191319
11.373975,0.191268
11.025441,0.191217
10.6965,0.191225
10.377768,0.190919
10.093839,0.190208
10.130867,0.190239
10.055828,0.190347
10.093123,0.185452
10.031041,0.185527
9.963906,0.184735
9.86015,0.183627
9.863862,0.183263
9.964948,0.179694
9.913419,0.179169
9.634629,0.179221
9.715533,0.180461
9.910687,0.178654
9.643148,0.178839
9.78051,0.176065
9.715637,0.176088
9.597012,0.175881
9.824112,0.172753
9.557722,0.171965
23.142953,0.173043
22.584597,0.175867
22.624368,0.176318
22.555406,0.175985
22.337787,0.177074
21.645803,0.177662
20.993004,0.178361
20.448935,0.178462
19.846401,0.174846
19.306269,0.175493
18.844731,0.175444
18.282617,0.175564
17.982563,0.172297
17.513016,0.171362
17.081717,0.171861
16.448626,0.172384
16.30663,0.172462
15.918644,0.173651
15.652165,0.174241
15.292525,0.173876
14.966056,0.173349
14.434296,0.173535
14.441884,0.174219
14.261259,0.175139
14.584038,0.175706
14.685829,0.176793
15.098354,0.177598
15.274864,0.176573
15.195617,0.17502
15.254664,0.176028
14.946909,0.176628
14.517117,0.177222
14.167087,0.178017
13.782967,0.178807
13.46208,0.180544
13.107704,0.18055
12.761137,0.180863
12.443389,0.181018
12.133089,0.181137
11.839855,0.181217
18.121928,0.182205
17.718557,0.184301
17.218385,0.185121
16.833084,0.184976
16.222477,0.18497
16.211106,0.184328
15.61335,0.184465
15.173683,0.1843
14.858234,0.183789
14.731865,0.18396
14.894935,0.183882
14.588943,0.183759
14.662997,0.180775
14.288424,0.180878
13.986733,0.176661
14.090285,0.176009
13.886103,0.176896
14.270045,0.176696
13.946416,0.177566
13.650689,0.178398
13.400458,0.179349
13.488842,0.180097
14.017085,0.18015
14.134753,0.180269
13.974131,0.180901
14.004631,0.181126
14.003526,0.181736
14.150442,0.181236
14.026566,0.181201
13.922798,0.180904
13.820633,0.180926
13.712876,0.180566
13.604459,0.180518
13.380439,0.181434
13.300729,0.18211
13.234038,0.182784
13.205824,0.182505
13.163257,0.182783
13.405596,0.182605
13.031327,0.182246
13.102846,0.445373
24.701938,0.432524
24.373379,0.422504
23.670357,0.41005
23.354552,0.397066
22.835748,0.38569
22.621618,0.374804
22.130932,0.364201
21.9355,0.353622
21.454557,0.344173
20.984687,0.33475
20.22655,0.326448
19.811264,0.31837
19.612921,0.310596
19.463903,0.302579
19.092718,0.295382
19.259869,0.289186
18.505994,0.283514
18.084203,0.27842
18.199099,0.272497
17.894888,0.266961
17.486919,0.263438
17.327658,0.258604
17.143841,0.253913
17.001385,0.249381
17.112147,0.244147
17.452704,0.239693
17.278903,0.235837
16.913628,0.232809
16.952014,0.229323
16.772802,0.226696
16.583728,0.223511
16.251732,0.221277
16.190875,0.218343
15.840352,0.215612
25.414968,0.218558
24.66261,0.217186
24.29995,0.214487
23.481541,0.212168
